7612,eighty-six squared plus six cubed,86 ² + 6 ³,eighty-six squared plus six cubed,86 ² + 6 ³,7
7613,five times thirty-nine squared plus eight,5 * 39 ² + 8,five times thirty-nine squared plus eight,5 * 39 ² + 8,8
7614,nine squared times ninety-four,9 ² * 94,nine squared times ninety-four,9 ² * 94,6
7615,five times thirty-nine squared plus ten,5 * 39 ² + 10,nine squared times ninety-four plus one,9 ² * 94 + 1,8
7616,nine squared times ninety-four plus two,9 ² * 94 + 2,ninety-nine thousand eight thirteenths,99008 / 13,8
7617,five times thirty-nine squared plus twelve,5 * 39 ² + 12,nine squared times ninety-four plus three,9 ² * 94 + 3,8
7618,eighty-three squared plus nine cubed,83 ² + 9 ³,eighty-three squared plus nine cubed,83 ² + 9 ³,7
7619,nineteen times four hundred one,19 * 401,nineteen times four hundred one,19 * 401,7
7620,fifteen times five hundred eight,15 * 508,fifteen times five hundred eight,15 * 508,7
7621,eighty-six squared plus fifteen squared,86 ² + 15 ²,eighty-six squared plus fifteen squared,86 ² + 15 ²,8
7622,nine squared times ninety-four plus eight,9 ² * 94 + 8,nine squared times ninety-four plus eight,9 ² * 94 + 8,8
7623,seven times thirty-three squared,7 * 33 ²,seven times thirty-three squared,7 * 33 ²,7
7624,sixty-eight squared plus three thousand,68 ² + 3000,eight times nine hundred fifty-three,8 * 953,8
7625,sixty-one times five cubed,61 * 5 ³,sixty-one times five cubed,61 * 5 ³,6
7626,eighty-two times ninety-three,82 * 93,sixty-one thousand eight eighths,61008 / 8,7
7627,nineteen cubed plus twelve times eight squared,19 ³ + 12 * 8 ²,sixty-one thousand sixteen eighths,61016 / 8,8
7628,sixty-one times five cubed plus three,61 * 5 ³ + 3,sixty-one times five cubed plus three,61 * 5 ³ + 3,8
7629,eighty-seven squared plus sixty,87 ² + 60,sixty-one times five cubed plus four,61 * 5 ³ + 4,8
7630,sixty-one times five cubed plus five,61 * 5 ³ + 5,seventy times one hundred nine,70 * 109,8
7631,sixty-one times five cubed plus six,61 * 5 ³ + 6,sixty-one times five cubed plus six,61 * 5 ³ + 6,8
7632,fifty-three times twelve squared,53 * 12 ²,fifty-three times twelve squared,53 * 12 ²,6
7633,ten times nine cubed plus seven cubed,10 * 9 ³ + 7 ³,fifty-three times twelve squared plus one,53 * 12 ² + 1,8
7634,sixty-one times five cubed plus nine,61 * 5 ³ + 9,fifty-three times twelve squared plus two,53 * 12 ² + 2,8
7635,fifteen times five hundred nine,15 * 509,fifteen times five hundred nine,15 * 509,7
7636,eighty-three times ninety-two,83 * 92,eighty-three times ninety-two,83 * 92,7
7637,sixty-one times five cubed plus twelve,61 * 5 ³ + 12,fifty-three times twelve squared plus five,53 * 12 ² + 5,8
7638,nineteen times four hundred two,19 * 402,nineteen times four hundred two,19 * 402,7
7639,eighty-six squared plus nine cubed thirds,86 ² + 9 ³ / 3,twenty cubed minus nineteen squared,20 ³ - 19 ²,8
7640,fifty-three times twelve squared plus eight,53 * 12 ² + 8,five times twelve cubed minus ten cubed,5 * 12 ³ - 10 ³,8
7641,four times twelve cubed plus nine cubed,4 * 12 ³ + 9 ³,twelve squared squared thirds plus nine cubed,12 ² ² / 3 + 9 ³,7
7642,fifty-three times twelve squared plus ten,53 * 12 ² + 10,fifty-three times twelve squared plus ten,53 * 12 ² + 10,8
7643,nineteen cubed plus twenty-eight squared,19 ³ + 28 ²,nineteen cubed plus twenty-eight squared,19 ³ + 28 ²,8
7644,thirty-nine times fourteen squared,39 * 14 ²,eighty-four times ninety-one,84 * 91,7
7645,four thousand plus five times nine cubed,4000 + 5 * 9 ³,four thousand plus five times nine cubed,4000 + 5 * 9 ³,8
7646,eighty-six squared plus ten cubed fourths,86 ² + 10 ³ / 4,eighty-six squared plus ten cubed fourths,86 ² + 10 ³ / 4,8
7647,four thousand two plus five times nine cubed,4002 + 5 * 9 ³,eighty-five times ninety minus three,85 * 90 - 3,9
7648,eight times nine hundred fifty-six,8 * 956,eight times nine hundred fifty-six,8 * 956,8
7649,eighty-seven squared plus eighty,87 ² + 80,ninety-three squared minus ten cubed,93 ² - 10 ³,8
7650,eighty-five times ninety,85 * 90,eighty-five times ninety,85 * 90,6
7651,ten times nine cubed plus nineteen squared,10 * 9 ³ + 19 ²,six to the fifth minus five cubed,6 ⁵ - 5 ³,8
7652,eighty-six squared plus eight cubed halves,86 ² + 8 ³ / 2,eighty-five times ninety plus two,85 * 90 + 2,8
7653,eighty-five times ninety plus three,85 * 90 + 3,eighty-five times ninety plus three,85 * 90 + 3,8
7654,eighty-six times eighty-nine,86 * 89,eighty-six times eighty-nine,86 * 89,7
7655,eighty-five times ninety plus five,85 * 90 + 5,eighty-five times ninety plus five,85 * 90 + 5,8
7656,eighty-four squared plus six hundred,84 ² + 600,eighty-seven times eighty-eight,87 * 88,8
7657,nineteen times four hundred three,19 * 403,nineteen times four hundred three,19 * 403,7
7658,eighty-five times ninety plus eight,85 * 90 + 8,eighty-five times ninety plus eight,85 * 90 + 8,8
7659,nineteen cubed plus eight hundred,19 ³ + 800,nineteen cubed plus eight hundred,19 ³ + 800,7
7660,nineteen cubed plus eight hundred one,19 ³ + 801,eighty-five times ninety plus ten,85 * 90 + 10,8
7661,nineteen cubed plus eight hundred two,19 ³ + 802,nineteen cubed plus eight hundred two,19 ³ + 802,8
7662,nineteen cubed plus eight hundred three,19 ³ + 803,eighty-five times ninety plus twelve,85 * 90 + 12,8
7663,nineteen cubed plus eight hundred four,19 ³ + 804,eighty-eight squared minus nine squared,88 ² - 9 ²,8
7664,nineteen cubed plus eight hundred five,19 ³ + 805,eighty-eight squared minus eighty,88 ² - 80,8
7665,nineteen cubed plus eight hundred six,19 ³ + 806,nineteen cubed plus eight hundred six,19 ³ + 806,8
7666,nineteen cubed plus eight hundred seven,19 ³ + 807,fifteen times eight cubed minus fourteen,15 * 8 ³ - 14,9
7667,twenty-three thousand one thirds,23001 / 3,ninety-two thousand four twelfths,92004 / 12,7
7668,twenty-three thousand four thirds,23004 / 3,sixty-nine thousand twelve ninths,69012 / 9,7
7669,nineteen cubed plus eight hundred ten,19 ³ + 810,forty-six thousand fourteen sixths,46014 / 6,8
7670,twenty-three thousand ten thirds,23010 / 3,twenty-three thousand ten thirds,23010 / 3,7
7671,nineteen cubed plus eight hundred twelve,19 ³ + 812,twenty-three thousand thirteen thirds,23013 / 3,8
7672,eight times nine hundred fifty-nine,8 * 959,twenty-three thousand sixteen thirds,23016 / 3,8
7673,twenty-three thousand nineteen thirds,23019 / 3,twenty-three thousand nineteen thirds,23019 / 3,8
7674,fifteen times eight cubed minus six,15 * 8 ³ - 6,fifteen times eight cubed minus six,15 * 8 ³ - 6,8
7675,five squared times three hundred seven,5 ² * 307,fifteen times eight cubed minus five,15 * 8 ³ - 5,8
7676,nineteen times four hundred four,19 * 404,nineteen times four hundred four,19 * 404,7
7677,nine times eight hundred fifty-three,9 * 853,fifteen times eight cubed minus three,15 * 8 ³ - 3,8
7678,fifteen times eight cubed minus two,15 * 8 ³ - 2,fifteen times eight cubed minus two,15 * 8 ³ - 2,8
7679,fifteen times eight cubed minus one,15 * 8 ³ - 1,fifteen times eight cubed minus one,15 * 8 ³ - 1,8
7680,fifteen times eight cubed,15 * 8 ³,fifteen times eight cubed,15 * 8 ³,5
7681,fifteen times eight cubed plus one,15 * 8 ³ + 1,fifteen times eight cubed plus one,15 * 8 ³ + 1,7
7682,fifteen times eight cubed plus two,15 * 8 ³ + 2,fifteen times eight cubed plus two,15 * 8 ³ + 2,7
7683,fifteen times eight cubed plus three,15 * 8 ³ + 3,fifteen times eight cubed plus three,15 * 8 ³ + 3,7
7684,fifteen times eight cubed plus four,15 * 8 ³ + 4,fifteen times eight cubed plus four,15 * 8 ³ + 4,7
7685,fifteen times eight cubed plus five,15 * 8 ³ + 5,fifteen times eight cubed plus five,15 * 8 ³ + 5,7
7686,fifteen times eight cubed plus six,15 * 8 ³ + 6,fifteen times eight cubed plus six,15 * 8 ³ + 6,7
7687,fifteen times eight cubed plus seven,15 * 8 ³ + 7,fifteen times eight cubed plus seven,15 * 8 ³ + 7,8
7688,two times sixty-two squared,2 * 62 ²,eight times thirty-one squared,8 * 31 ²,6
7689,fifteen times eight cubed plus nine,15 * 8 ³ + 9,fifteen times eight cubed plus nine,15 * 8 ³ + 9,7
7690,fifteen times eight cubed plus ten,15 * 8 ³ + 10,fifteen times eight cubed plus ten,15 * 8 ³ + 10,7
7691,two times sixty-two squared plus three,2 * 62 ² + 3,eight times thirty-one squared plus three,8 * 31 ² + 3,8
7692,fifteen times eight cubed plus twelve,15 * 8 ³ + 12,fifteen times eight cubed plus twelve,15 * 8 ³ + 12,7
7693,fifteen times eight cubed plus thirteen,15 * 8 ³ + 13,eight times thirty-one squared plus five,8 * 31 ² + 5,8
7694,eighty-seven squared plus five cubed,87 ² + 5 ³,eighty-eight squared minus fifty,88 ² - 50,8
7695,nine squared times ninety-five,9 ² * 95,nine squared times ninety-five,9 ² * 95,6
7696,eight squared squared plus sixty squared,8 ² ² + 60 ²,eighty squared plus six squared squared,80 ² + 6 ² ²,7
7697,two times sixty-two squared plus nine,2 * 62 ² + 9,nine squared times ninety-five plus two,9 ² * 95 + 2,8
7698,fifteen times eight cubed plus eighteen,15 * 8 ³ + 18,nine squared times ninety-five plus three,9 ² * 95 + 3,8
7699,fifteen times eight cubed plus nineteen,15 * 8 ³ + 19,nine squared times ninety-five plus four,9 ² * 95 + 4,8
7700,five squared times three hundred eight,5 ² * 308,five squared times three hundred eight,5 ² * 308,7
7701,nine squared times ninety-five plus six,9 ² * 95 + 6,nine squared times ninety-five plus six,9 ² * 95 + 6,8
7702,seven thousand seven hundred two,7702,thirty thousand eight hundred eight fourths,30808 / 4,9
7703,nine squared times ninety-five plus eight,9 ² * 95 + 8,nine squared times ninety-five plus eight,9 ² * 95 + 8,8
7704,five thousand plus fifty-two squared,5000 + 52 ²,eighty-eight squared minus forty,88 ² - 40,8
7705,fifteen times eight cubed plus five squared,15 * 8 ³ + 5 ²,eighty-nine squared minus six cubed,89 ² - 6 ³,8
7706,seven thousand seven hundred six,7706,fifteen thousand four hundred twelve halves,15412 / 2,9
7707,fifteen times eight cubed plus three cubed,15 * 8 ³ + 3 ³,nine squared times ninety-five plus twelve,9 ² * 95 + 12,8
7708,eighty-two times ninety-four,82 * 94,eighty-two times ninety-four,82 * 94,7
7709,seven thousand seven hundred nine,7709,nine thousand five minus six squared squared,9005 - 6 ² ²,9
7710,fifteen times eight cubed plus thirty,15 * 8 ³ + 30,fifteen times five hundred fourteen,15 * 514,8
7711,thirty cubed fourths plus thirty-one squared,30 ³ / 4 + 31 ²,six to the fifth minus sixty-five,6 ⁵ - 65,9
7712,four times twelve cubed plus eight hundred,4 * 12 ³ + 800,six to the fifth minus four cubed,6 ⁵ - 4 ³,8
7713,nine squared squared plus eight times twelve squared,9 ² ² + 8 * 12 ²,eighty-seven squared plus twelve squared,87 ² + 12 ²,8
7714,nineteen times four hundred six,19 * 406,nineteen times four hundred six,19 * 406,7
7715,fifty-four thousand five sevenths,54005 / 7,fifty-four thousand five sevenths,54005 / 7,8
7716,three times fifty squared plus six cubed,3 * 50 ² + 6 ³,fifty-four thousand twelve sevenths,54012 / 7,8
7717,nine squared squared plus thirty-four squared,9 ² ² + 34 ²,eighty-eight squared minus three cubed,88 ² - 3 ³,8
7718,six thousand plus twelve cubed minus ten,6000 + 12 ³ - 10,six thousand plus twelve cubed minus ten,6000 + 12 ³ - 10,9
7719,eighty-three times ninety-three,83 * 93,eighty-three times ninety-three,83 * 93,7
7720,eighty-six squared plus eighteen squared,86 ² + 18 ²,eight times nine hundred sixty-five,8 * 965,8
7721,four thousand plus sixty-one squared,4000 + 61 ²,four thousand plus sixty-one squared,4000 + 61 ²,8
7722,ten times nine cubed plus twelve cubed fourths,10 * 9 ³ + 12 ³ / 4,six times thirteen times ninety-nine,6 * 13 * 99,8
7723,nineteen cubed plus twelve cubed halves,19 ³ + 12 ³ / 2,nineteen cubed plus twelve cubed halves,19 ³ + 12 ³ / 2,7
7724,eighty-two squared plus ten cubed,82 ² + 10 ³,eighty-two squared plus ten cubed,82 ² + 10 ³,7
7725,five squared times three hundred nine,5 ² * 309,five squared times three hundred nine,5 ² * 309,7
7726,eighty-eight squared minus eighteen,88 ² - 18,six to the fifth minus fifty,6 ⁵ - 50,8
7727,six thousand plus twelve cubed minus one,6000 + 12 ³ - 1,thirty thousand nine hundred eight fourths,30908 / 4,9
7728,six thousand plus twelve cubed,6000 + 12 ³,six thousand plus twelve cubed,6000 + 12 ³,6
7729,six thousand one plus twelve cubed,6001 + 12 ³,seven thousand plus nine cubed,7000 + 9 ³,7
7730,six thousand two plus twelve cubed,6002 + 12 ³,six thousand two plus twelve cubed,6002 + 12 ³,7
7731,six thousand three plus twelve cubed,6003 + 12 ³,six thousand three plus twelve cubed,6003 + 12 ³,7
7732,six thousand four plus twelve cubed,6004 + 12 ³,eighty-eight squared minus twelve,88 ² - 12,7
7733,six thousand five plus twelve cubed,6005 + 12 ³,six thousand five plus twelve cubed,6005 + 12 ³,7
7734,six thousand six plus twelve cubed,6006 + 12 ³,eighty-eight squared minus ten,88 ² - 10,7
7735,eighty-five times ninety-one,85 * 91,eighty-eight squared minus nine,88 ² - 9,7
7736,six thousand eight plus twelve cubed,6008 + 12 ³,eighty-eight squared minus eight,88 ² - 8,7
7737,six thousand nine plus twelve cubed,6009 + 12 ³,eighty-five squared plus eight cubed,85 ² + 8 ³,7
7738,six thousand ten plus twelve cubed,6010 + 12 ³,eighty-eight squared minus six,88 ² - 6,7
7739,eighty-eight squared minus five,88 ² - 5,eighty-eight squared minus five,88 ² - 5,7
7740,eighty-six times ninety,86 * 90,eighty-six times ninety,86 * 90,6
7741,eighty-eight squared minus three,88 ² - 3,eighty-eight squared minus three,88 ² - 3,7
7742,eighty-eight squared minus two,88 ² - 2,eighty-eight squared minus two,88 ² - 2,7
7743,eighty-eight squared minus one,88 ² - 1,eighty-eight squared minus one,88 ² - 1,7
7744,eighty-eight squared,88 ²,eighty-eight squared,88 ²,4
7745,eighty-eight squared plus one,88 ² + 1,eighty-eight squared plus one,88 ² + 1,6
7746,eighty-eight squared plus two,88 ² + 2,eighty-eight squared plus two,88 ² + 2,6
7747,eighty-eight squared plus three,88 ² + 3,eighty-eight squared plus three,88 ² + 3,6
7748,eighty-eight squared plus four,88 ² + 4,eighty-eight squared plus four,88 ² + 4,6
7749,eighty-eight squared plus five,88 ² + 5,eighty-eight squared plus five,88 ² + 5,6
7750,eighty-eight squared plus six,88 ² + 6,sixty-two times five cubed,62 * 5 ³,6
7751,eighty-eight squared plus seven,88 ² + 7,ninety-three thousand twelve twelfths,93012 / 12,7
7752,eighty-eight squared plus eight,88 ² + 8,eighty-eight squared plus eight,88 ² + 8,6
7753,eighty-eight squared plus nine,88 ² + 9,eighty-eight squared plus nine,88 ² + 9,6
7754,eighty-eight squared plus ten,88 ² + 10,eighty-eight squared plus ten,88 ² + 10,6
7755,eighty-eight squared plus eleven,88 ² + 11,eighty-eight squared plus ten plus one,88 ² + 10 + 1,8
7756,eighty-eight squared plus twelve,88 ² + 12,eighty-eight squared plus twelve,88 ² + 12,6
7757,eighty-eight squared plus thirteen,88 ² + 13,eighty-eight squared plus thirteen,88 ² + 13,7
7758,eighty-eight squared plus fourteen,88 ² + 14,eighty-eight squared plus fourteen,88 ² + 14,7
7759,nineteen cubed plus nine hundred,19 ³ + 900,eighty-eight squared plus fifteen,88 ² + 15,7
7760,eighty-eight squared plus sixteen,88 ² + 16,eighty times ninety-seven,80 * 97,7
7761,nine squared squared plus twelve times ten squared,9 ² ² + 12 * 10 ²,six to the fifth minus fifteen,6 ⁵ - 15,8
7762,eighty-eight squared plus eighteen,88 ² + 18,eighty-eight squared plus eighteen,88 ² + 18,7
7763,eighty-eight squared plus nineteen,88 ² + 19,eighty-eight squared plus nineteen,88 ² + 19,7
7764,eighty-eight squared plus twenty,88 ² + 20,six to the fifth minus twelve,6 ⁵ - 12,7
7765,nineteen cubed plus nine hundred six,19 ³ + 906,eighty-eight squared plus twelve plus nine,88 ² + 12 + 9,8
7766,six cubed squared sixths minus ten,6 ³ ² / 6 - 10,six to the fifth minus ten,6 ⁵ - 10,7
7767,six cubed squared sixths minus nine,6 ³ ² / 6 - 9,six to the fifth minus nine,6 ⁵ - 9,7
7768,six cubed squared sixths minus eight,6 ³ ² / 6 - 8,six to the fifth minus eight,6 ⁵ - 8,7
7769,eighty-eight squared plus five squared,88 ² + 5 ²,eighty-eight squared plus five squared,88 ² + 5 ²,7
7770,six cubed squared sixths minus six,6 ³ ² / 6 - 6,six to the fifth minus six,6 ⁵ - 6,7
7771,eighty-eight squared plus three cubed,88 ² + 3 ³,six to the fifth minus five,6 ⁵ - 5,7
7772,six cubed squared sixths minus four,6 ³ ² / 6 - 4,six to the fifth minus four,6 ⁵ - 4,7
7773,six cubed squared sixths minus three,6 ³ ² / 6 - 3,six to the fifth minus three,6 ⁵ - 3,7
7774,eighty-eight squared plus thirty,88 ² + 30,six to the fifth minus two,6 ⁵ - 2,7
7775,six cubed squared sixths minus one,6 ³ ² / 6 - 1,six to the fifth minus one,6 ⁵ - 1,7
7776,six cubed squared sixths,6 ³ ² / 6,six to the fifth,6 ⁵,4
7777,six cubed squared sixths plus one,6 ³ ² / 6 + 1,six to the fifth plus one,6 ⁵ + 1,6
7778,six cubed squared sixths plus two,6 ³ ² / 6 + 2,six to the fifth plus two,6 ⁵ + 2,6
7779,six cubed squared sixths plus three,6 ³ ² / 6 + 3,six to the fifth plus three,6 ⁵ + 3,6
7780,six cubed squared sixths plus four,6 ³ ² / 6 + 4,six to the fifth plus four,6 ⁵ + 4,6
7781,six cubed squared sixths plus five,6 ³ ² / 6 + 5,six to the fifth plus five,6 ⁵ + 5,6
7782,six cubed squared sixths plus six,6 ³ ² / 6 + 6,six to the fifth plus six,6 ⁵ + 6,6
7783,six cubed squared sixths plus seven,6 ³ ² / 6 + 7,six to the fifth plus seven,6 ⁵ + 7,7
7784,six cubed squared sixths plus eight,6 ³ ² / 6 + 8,six to the fifth plus eight,6 ⁵ + 8,6
7785,six cubed squared sixths plus nine,6 ³ ² / 6 + 9,six to the fifth plus nine,6 ⁵ + 9,6
7786,six cubed squared sixths plus ten,6 ³ ² / 6 + 10,six to the fifth plus ten,6 ⁵ + 10,6
7787,eighty-eight squared plus forty-three,88 ² + 43,eight thousand three minus six cubed,8003 - 6 ³,8
7788,six cubed squared sixths plus twelve,6 ³ ² / 6 + 12,six to the fifth plus twelve,6 ⁵ + 12,6
7789,six cubed squared sixths plus thirteen,6 ³ ² / 6 + 13,six to the fifth plus thirteen,6 ⁵ + 13,7
7790,six cubed squared sixths plus fourteen,6 ³ ² / 6 + 14,eighty-two times ninety-five,82 * 95,7
7791,six cubed squared sixths plus fifteen,6 ³ ² / 6 + 15,six to the fifth plus fifteen,6 ⁵ + 15,7
7792,six cubed squared sixths plus sixteen,6 ³ ² / 6 + 16,six to the fifth plus four squared,6 ⁵ + 4 ²,7
7793,eighty-eight squared plus forty-nine,88 ² + 49,eight thousand nine minus six cubed,8009 - 6 ³,8
7794,eighty-eight squared plus fifty,88 ² + 50,six to the fifth plus eighteen,6 ⁵ + 18,7
7795,six cubed squared sixths plus nineteen,6 ³ ² / 6 + 19,six to the fifth plus nineteen,6 ⁵ + 19,7
7796,six cubed squared sixths plus twenty,6 ³ ² / 6 + 20,six to the fifth plus twenty,6 ⁵ + 20,7
7797,eighty-eight squared plus fifty-three,88 ² + 53,six to the fifth plus twelve plus nine,6 ⁵ + 12 + 9,8
7798,eighty-eight squared plus fifty-four,88 ² + 54,six to the fifth plus twelve plus ten,6 ⁵ + 12 + 10,8
7799,eighty-eight squared plus fifty-five,88 ² + 55,six to the fifth plus twenty-three,6 ⁵ + 23,8
7800,thirteen times six hundred,13 * 600,thirteen times six hundred,13 * 600,6
7801,six cubed squared sixths plus five squared,6 ³ ² / 6 + 5 ²,thirty-nine thousand five fifths,39005 / 5,7
7802,ten times nine cubed plus eight cubed,10 * 9 ³ + 8 ³,thirty-nine thousand ten fifths,39010 / 5,7
7803,three times fifty-one squared,3 * 51 ²,three hundred six squared twelfths,306 ² / 12,6
7804,eighty-eight squared plus sixty,88 ² + 60,eighty-eight squared plus sixty,88 ² + 60,7
7805,seven thousand eight hundred five,7805,three hundred six squared twelfths plus two,306 ² / 12 + 2,8
7806,six cubed squared sixths plus thirty,6 ³ ² / 6 + 30,six to the fifth plus thirty,6 ⁵ + 30,7
7807,eighty-eight squared plus sixty-three,88 ² + 63,three hundred six squared twelfths plus four,306 ² / 12 + 4,8
7808,eighty-eight squared plus eight squared,88 ² + 8 ²,sixty-one times eight cubed fourths,61 * 8 ³ / 4,7
7809,seven thousand eight hundred nine,7809,three hundred six squared twelfths plus six,306 ² / 12 + 6,8
7810,seven thousand eight hundred ten,7810,thirteen times six hundred plus ten,13 * 600 + 10,8
7811,nine squared squared plus ten times five cubed,9 ² ² + 10 * 5 ³,three hundred six squared twelfths plus eight,306 ² / 12 + 8,8
7812,six cubed squared sixths plus six squared,6 ³ ² / 6 + 6 ²,eighty-four times ninety-three,84 * 93,7
7813,thirteen times six hundred one,13 * 601,thirteen times six hundred one,13 * 601,7
7814,eighty-eight squared plus seventy,88 ² + 70,six to the fifth plus thirty-eight,6 ⁵ + 38,8
7815,six cubed squared sixths plus thirty-nine,6 ³ ² / 6 + 39,three hundred six squared twelfths plus twelve,306 ² / 12 + 12,8
7816,six cubed squared sixths plus forty,6 ³ ² / 6 + 40,six to the fifth plus forty,6 ⁵ + 40,7
7817,eight squared squared plus sixty-one squared,8 ² ² + 61 ²,six to the fifth plus forty-one,6 ⁵ + 41,8
7818,six cubed squared sixths plus forty-two,6 ³ ² / 6 + 42,six thousand ninety plus twelve cubed,6090 + 12 ³,8
7819,nineteen cubed plus twelve times eighty,19 ³ + 12 * 80,six to the fifth plus forty-three,6 ⁵ + 43,8
7820,eighty-five times ninety-two,85 * 92,eighty-five times ninety-two,85 * 92,7
7821,six cubed squared sixths plus forty-five,6 ³ ² / 6 + 45,eighty-nine squared minus ten squared,89 ² - 10 ²,8
7822,six cubed squared sixths plus forty-six,6 ³ ² / 6 + 46,six to the fifth plus forty-six,6 ⁵ + 46,8
7823,eighty-eight squared plus seventy-nine,88 ² + 79,eighty-nine squared minus ninety-eight,89 ² - 98,9
7824,eighty-eight squared plus eighty,88 ² + 80,eighty-eight squared plus eighty,88 ² + 80,7
7825,eighty-eight squared plus nine squared,88 ² + 9 ²,eighty-eight squared plus nine squared,88 ² + 9 ²,7
7826,six cubed squared sixths plus fifty,6 ³ ² / 6 + 50,eighty-six times ninety-one,86 * 91,7
7827,eighty-eight squared plus eighty-three,88 ² + 83,six to the fifth plus fifty-one,6 ⁵ + 51,8
7828,nineteen times four hundred twelve,19 * 412,nineteen times four hundred twelve,19 * 412,7
7829,eighty-eight squared plus eighty-five,88 ² + 85,six to the fifth plus fifty-three,6 ⁵ + 53,8
7830,eighty-seven times ninety,87 * 90,eighty-seven times ninety,87 * 90,7
7831,nineteen cubed plus twelve times nine squared,19 ³ + 12 * 9 ²,eighty-nine squared minus ninety,89 ² - 90,8
7832,eighteen cubed plus two thousand,18 ³ + 2000,eighty-eight times eighty-nine,88 * 89,7
7833,eighteen cubed plus two thousand one,18 ³ + 2001,eighty-eight squared plus eighty-nine,88 ² + 89,8
7834,eighty-eight squared plus ninety,88 ² + 90,ninety-four thousand eight twelfths,94008 / 12,7
7835,eighteen cubed plus two thousand three,18 ³ + 2003,forty-seven thousand ten sixths,47010 / 6,8
7836,six cubed squared sixths plus sixty,6 ³ ² / 6 + 60,six to the fifth plus sixty,6 ⁵ + 60,7
7837,eighteen cubed plus two thousand five,18 ³ + 2005,six to the fifth plus sixty-one,6 ⁵ + 61,8
7838,eighteen cubed plus two thousand six,18 ³ + 2006,six to the fifth plus sixty-two,6 ⁵ + 62,8
7839,thirteen times six hundred three,13 * 603,thirteen times six hundred three,13 * 603,7
7840,ten times twenty-eight squared,10 * 28 ²,eighty times ninety-eight,80 * 98,6
7841,eighteen cubed plus two thousand nine,18 ³ + 2009,eighty-nine squared minus eighty,89 ² - 80,8
7842,eighteen cubed plus two thousand ten,18 ³ + 2010,eighty times ninety-eight plus two,80 * 98 + 2,8
7843,eighty-eight squared plus ninety-nine,88 ² + 99,eighty times ninety-eight plus three,80 * 98 + 3,8
7844,eighty-eight squared plus ten squared,88 ² + 10 ²,eighty-eight squared plus ten squared,88 ² + 10 ²,7
7845,six cubed squared sixths plus sixty-nine,6 ³ ² / 6 + 69,eighty times ninety-eight plus five,80 * 98 + 5,8
7846,six cubed squared sixths plus seventy,6 ³ ² / 6 + 70,eighty times ninety-eight plus six,80 * 98 + 6,8
7847,nineteen times four hundred thirteen,19 * 413,nineteen times four hundred thirteen,19 * 413,8
7848,six cubed squared sixths plus six times twelve,6 ³ ² / 6 + 6 * 12,six cubed thirds times one hundred nine,6 ³ / 3 * 109,8
7849,six thousand plus forty-three squared,6000 + 43 ²,eighty times ninety-eight plus nine,80 * 98 + 9,8
7850,eighty-five squared plus five squared squared,85 ² + 5 ² ²,ninety squared minus ten cubed fourths,90 ² - 10 ³ / 4,8
7851,eighteen cubed plus two thousand nineteen,18 ³ + 2019,nineteen cubed plus ten cubed minus eight,19 ³ + 10 ³ - 8,9
7852,thirteen times six hundred four,13 * 604,thirteen times six hundred four,13 * 604,7
7853,six thousand plus twelve cubed plus five cubed,6000 + 12 ³ + 5 ³,nineteen cubed plus ten cubed minus six,19 ³ + 10 ³ - 6,9
7854,nineteen cubed plus ten cubed minus five,19 ³ + 10 ³ - 5,nineteen cubed plus ten cubed minus five,19 ³ + 10 ³ - 5,9
7855,nineteen cubed plus twelve times eighty-three,19 ³ + 12 * 83,nineteen cubed plus ten cubed minus four,19 ³ + 10 ³ - 4,9
7856,six cubed squared sixths plus eighty,6 ³ ² / 6 + 80,twenty cubed minus twelve squared,20 ³ - 12 ²,7
7857,nine squared squared plus six squared squared,9 ² ² + 6 ² ²,nine squared times ninety-seven,9 ² * 97,7
7858,eighty squared plus two times nine cubed,80 ² + 2 * 9 ³,fifty-five thousand six sevenths,55006 / 7,8
7859,nineteen cubed plus ten cubed,19 ³ + 10 ³,nineteen cubed plus ten cubed,19 ³ + 10 ³,6
7860,nineteen cubed plus one thousand one,19 ³ + 1001,eight thousand four minus twelve squared,8004 - 12 ²,8
7861,nineteen cubed plus one thousand two,19 ³ + 1002,eight thousand five minus twelve squared,8005 - 12 ²,8
7862,nineteen cubed plus one thousand three,19 ³ + 1003,eight thousand six minus twelve squared,8006 - 12 ²,8
7863,nineteen cubed plus one thousand four,19 ³ + 1004,nineteen cubed plus ten cubed plus four,19 ³ + 10 ³ + 4,8
7864,nineteen cubed plus one thousand five,19 ³ + 1005,eight thousand eight minus twelve squared,8008 - 12 ²,8
7865,thirteen times six hundred five,13 * 605,thirteen times six hundred five,13 * 605,7
7866,six cubed squared sixths plus ninety,6 ³ ² / 6 + 90,six to the fifth plus ninety,6 ⁵ + 90,7
7867,nineteen cubed plus one thousand eight,19 ³ + 1008,nineteen cubed plus ten cubed plus eight,19 ³ + 10 ³ + 8,8
7868,nineteen cubed plus one thousand nine,19 ³ + 1009,eight thousand twelve minus twelve squared,8012 - 12 ²,8
7869,eighty-eight squared plus five cubed,88 ² + 5 ³,eighty-eight squared plus five cubed,88 ² + 5 ³,7
7870,six cubed squared sixths plus ninety-four,6 ³ ² / 6 + 94,six to the fifth plus ninety-four,6 ⁵ + 94,8
7871,nineteen cubed plus one thousand twelve,19 ³ + 1012,eighty-nine squared minus fifty,89 ² - 50,8
